更新时间,#genre#
风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5$订阅源
风云足球,http://59.62.8.250:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://222.188.160.161:4022/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://222.188.160.161:4022/rtp/239.49.1.61:6000$江苏电信组播源|1920x1080
风云足球,http://61.55.46.35:4022/rtp/239.253.93.254:6432$组播源|1920x1080
风云足球,http://61.55.46.35:4022/rtp/239.253.92.110:8061$组播源|1920x1080
足球频道,http://125.80.154.251:8003/rtp/235.254.198.96:1660$重庆电信组播源|1920x1080
足球频道,http://182.32.160.32:9997/rtp/239.21.1.162:5002$山东电信组播源|1920x1080
足球频道,http://122.4.30.168:8688/rtp/239.21.1.162:5002$山东电信组播源|1920x1080
足球频道,http://113.120.46.90:8123/rtp/239.21.1.162:5002$山东电信组播源|1920x1080
足球频道,http://221.219.100.121:2323/rtp/239.3.1.89:4120$北京联通组播源|1920x1080
足球频道,http://123.113.14.115:8012/rtp/239.3.1.89:4120$北京联通组播源|1920x1080
足球频道,http://123.121.93.25:8686/rtp/239.3.1.89:4120$北京联通组播源|1920x1080
足球频道,http://14.135.72.70:2222/rtp/239.121.4.193:9142$宁夏电信组播源
足球频道,http://14.135.72.70:8888/rtp/239.121.4.193:9142$宁夏电信组播源|1920x1080
魅力足球,http://110.177.146.171:888/udp/239.1.1.75:8075$订阅源|1920x1080
魅力足球,http://tvbox6.icu/tv/migu.php?id=mlzq$订阅源
魅力足球,http://222.188.160.161:4022/rtp/239.49.1.179:6000$江苏电信组播源|1920x1080
魅力足球,http://222.188.160.161:4022/rtp/239.49.8.181:6000$江苏电信组播源|1920x1080
魅力足球,http://119.166.159.120:6666/rtp/239.253.254.100:8000$山东联通组播源|1920x1080
魅力足球,http://124.129.78.38:3333/rtp/239.253.254.100:8000$山东联通组播源|1920x1080
魅力足球,http://110.177.146.171:888/rtp/239.1.1.75:8075$组播源|1920x1080
天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8$订阅源|1920x1080
天元围棋,http://122.9.151.210:887/rtp/238.255.2.7:5999$组播源
快乐垂钓,http://220.249.114.102:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
快乐垂钓,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031206/1.m3u8$订阅源
快乐垂钓,http://58.19.38.162:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
快乐垂钓,http://110.177.146.171:888/udp/239.1.1.86:8086$订阅源|1920x1080
快乐垂钓,http://39.98.201.151:9090/udp/225.1.8.71:8002$订阅源
快乐垂钓,http://222.188.160.161:4022/rtp/239.49.1.225:6000$江苏电信组播源|1920x1080
快乐垂钓,http://221.219.100.121:2323/rtp/239.3.1.164:8001$北京联通组播源|1920x1080
快乐垂钓,http://123.113.14.115:8012/rtp/239.3.1.164:8001$北京联通组播源|1920x1080
快乐垂钓,http://123.121.93.25:8686/rtp/239.3.1.164:8001$北京联通组播源|1920x1080
快乐垂钓,http://118.78.220.187:8686/rtp/226.0.2.214:9624$组播源|1920x1080
快乐垂钓,http://110.177.146.171:888/rtp/239.1.1.86:8086$组播源|1920x1080
JJ斗地主,http://live.iill.top/bilibili.php?id=22021983$订阅源
JJ斗地主,http://live.iill.top/douyu.php?id=488743$订阅源
🪁｜动画频道,#genre#
少儿动画,http://125.80.154.251:8003/rtp/235.254.198.116:1740$重庆电信组播源|1920x1080
少儿动画,http://221.219.100.121:2323/rtp/239.3.1.199:9000$北京联通组播源|1920x1080
少儿动画,http://123.113.14.115:8012/rtp/239.3.1.199:9000$北京联通组播源|1920x1080
少儿动画,http://123.121.93.25:8686/rtp/239.3.1.199:9000$北京联通组播源|1920x1080
卡酷动画,http://125.80.154.251:8003/rtp/235.254.198.49:1472$重庆电信组播源|1920x1080
卡酷动画,http://14.135.72.70:2222/rtp/239.121.4.53:8292$宁夏电信组播源
卡酷动画,http://14.135.72.70:8888/rtp/239.121.4.53:8292$宁夏电信组播源|1920x1080
动漫秀场,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226197/index.m3u8$订阅源
动漫秀场,http://113.25.70.59:8891/udp/239.1.1.80:8080$订阅源|1920x1080
动漫秀场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031113/1.m3u8$订阅源
动漫秀场,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226197/index.m3u8$订阅源
动漫秀场,http://110.177.146.171:888/udp/239.1.1.80:8080$订阅源|1920x1080
动漫秀场,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000009&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源
动漫秀场,http://222.70.23.103:6666/udp/239.45.3.134:5140$订阅源|1920x1080
动漫秀场,http://222.188.160.161:4022/rtp/239.49.1.171:6000$江苏电信组播源|1920x1080
动漫秀场,http://222.188.160.161:4022/rtp/239.49.8.178:6000$江苏电信组播源|1920x1080
动漫秀场,http://14.135.72.70:2222/rtp/239.121.4.74:8418$宁夏电信组播源
动漫秀场,http://14.135.72.70:8888/rtp/239.121.4.74:8418$宁夏电信组播源|1920x1080
动漫秀场,http://119.166.159.120:6666/rtp/239.253.254.115:8000$山东联通组播源|1920x1080
动漫秀场,http://124.129.78.38:3333/rtp/239.253.254.115:8000$山东联通组播源|1920x1080
动漫秀场,http://61.165.157.9:4022/rtp/239.45.3.134:5140$组播源|1920x1080
动漫秀场,http://60.164.128.167:8029/rtp/239.255.29.16:8231$组播源|1920x1080
动漫秀场,http://222.80.12.231:4022/rtp/238.125.5.33:5140$组播源|1920x1080
动漫秀场,http://61.55.46.35:4022/rtp/239.253.93.225:6403$组播源|1920x1080
新动漫,http://118.78.220.187:8686/rtp/226.0.2.73:8496$组播源|1920x1080
新动漫,http://61.55.46.35:4022/rtp/239.253.93.217:6395$组播源|1920x1080
青春动漫,http://222.188.160.161:4022/rtp/239.49.1.212:6000$江苏电信组播源|1920x1080
青春动漫,http://171.213.203.64:8088/rtp/239.93.0.146:5140$组播源|1920x1080
宝宝动画,http://222.188.160.161:4022/rtp/239.49.1.213:6000$江苏电信组播源|1920x1080
宝宝动画,http://171.213.203.64:8088/rtp/239.93.0.147:5140$组播源|1920x1080
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts$订阅源|1920x1080
CN卡通,http://free.xiptv.x10.bz/kudou.php?id=65$订阅源
优漫卡通,http://110.177.146.171:888/udp/239.1.1.72:8072$订阅源|1920x1080
优漫卡通,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8$订阅源
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8$订阅源
优漫卡通,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010118/1.m3u8$订阅源
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8$订阅源
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225656/2.m3u8$订阅源
优漫卡通,http://[2409:8087:74d9:21::6]/270000001128/9900000070/index.m3u8$订阅源
优漫卡通,http://221.213.69.82:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225656/index.m3u8$订阅源
优漫卡通,http://182.32.160.32:9997/rtp/239.21.1.50:5002$山东电信组播源|1920x1080
优漫卡通,http://122.4.30.168:8688/rtp/239.21.1.50:5002$山东电信组播源|1920x1080
优漫卡通,http://113.120.46.90:8123/rtp/239.21.1.50:5002$山东电信组播源|1920x1080
优漫卡通,http://110.177.146.171:888/rtp/239.1.1.72:8072$组播源|1920x1080
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999$组播源
金鹰卡通,http://[2409:8087:74d9:21::6]/270000001128/9900000039/index.m3u8$订阅源
金鹰卡通,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002240/index.m3u8$订阅源
金鹰卡通,http://110.177.146.171:888/udp/239.1.1.61:8061$订阅源|1920x1080
金鹰卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8$订阅源
金鹰卡通,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040024/1.m3u8$订阅源
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://221.213.69.82:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8$订阅源
金鹰卡通,http://113.57.20.158:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225653/index.m3u8$订阅源
金鹰卡通,http://222.188.160.161:4022/rtp/239.49.9.23:6000$江苏电信组播源|1920x1080
金鹰卡通,http://125.80.154.251:8003/rtp/235.254.198.50:1476$重庆电信组播源|1920x1080
金鹰卡通,http://182.32.160.32:9997/rtp/239.21.1.48:5002$山东电信组播源|1920x1080
金鹰卡通,http://122.4.30.168:8688/rtp/239.21.1.48:5002$山东电信组播源|1920x1080
金鹰卡通,http://113.120.46.90:8123/rtp/239.21.1.48:5002$山东电信组播源|1920x1080
金鹰卡通,http://119.166.159.120:6666/rtp/239.253.254.117:8000$山东联通组播源|1920x1080
金鹰卡通,http://124.129.78.38:3333/rtp/239.253.254.117:8000$山东联通组播源|1920x1080
金鹰卡通,http://221.219.100.121:2323/rtp/239.3.1.51:9252$北京联通组播源|1920x1080
金鹰卡通,http://123.113.14.115:8012/rtp/239.3.1.51:9252$北京联通组播源|1920x1080
金鹰卡通,http://123.121.93.25:8686/rtp/239.3.1.51:9252$北京联通组播源|1920x1080
睛彩少儿,http://[2409:8087:1a01:df::4051]/TVOD/88888888/224/3221225903/main.m3u8$订阅源
黑莓动画,http://[2409:8087:74d9:21::6]/270000001128/9900000096/index.m3u8$订阅源
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/6497762188035533951/1.m3u8$订阅源
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010002/1.m3u8$订阅源
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$订阅源
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$订阅源
黑莓动画,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225662/2.m3u8$订阅源
黑莓动画,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$订阅源
黑莓动画,http://[2409:8087:1a01:df::4007]/TVOD/88888888/224/3221225529/main.m3u8$订阅源
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/index.m3u8$订阅源
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000021734/1.m3u8$订阅源
炫动卡通,http://171.213.203.64:8088/rtp/239.93.0.173:5140$组播源|1920x1080
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源|1920x1080
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源|1920x1080
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源|1920x1080
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140$组播源
七龙珠,http://live.iill.top/huya.php?id=11601966$订阅源
七龙珠,http://live.iill.top/huya.php?id=25650806$订阅源
火影忍者,http://live.iill.top/douyu.php?id=1997723$订阅源
中华小当家,http://mtv.wuzhij.com/huya.php?id=24257300&cdn=txcdn$订阅源
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8$订阅源
中华小当家,http://live.iill.top/huya.php?id=11342413$订阅源
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8$订阅源
猫和老鼠,http://live.iill.top/huya.php?id=11352879$订阅源
蜡笔小新,http://cfss.cc/cdn/hy/11352970.m3u8$订阅源
🎮｜游戏频道,#genre#
游戏风云,http://kxrj.site:998/123/mg.php?id=yxfy$订阅源
游戏风云,http://119.166.159.120:6666/udp/239.253.254.95:8000$订阅源|1920x1080
游戏风云,http://222.70.23.103:6666/udp/239.45.3.131:5140$订阅源|1920x1080
游戏风云,http://110.177.146.171:888/udp/239.1.1.83:8083$订阅源|1920x1080
游戏风云,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226187/index.m3u8$订阅源
游戏风云,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000011&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$订阅源
游戏风云,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031114/1.m3u8$订阅源
游戏风云,http://222.188.160.161:4022/rtp/239.49.1.177:6000$江苏电信组播源|1920x1080
游戏风云,http://222.188.160.161:4022/rtp/239.49.8.176:6000$江苏电信组播源|1920x1080
游戏风云,http://14.135.72.70:2222/rtp/239.121.4.75:8424$宁夏电信组播源
游戏风云,http://14.135.72.70:8888/rtp/239.121.4.75:8424$宁夏电信组播源|1920x1080
游戏风云,http://119.166.159.120:6666/rtp/239.253.254.95:8000$山东联通组播源|1920x1080
游戏风云,http://124.129.78.38:3333/rtp/239.253.254.95:8000$山东联通组播源|1920x1080
游戏风云,http://222.80.12.231:4022/rtp/238.125.5.36:5140$组播源|1920x1080
游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140$组播源
游戏风云,http://139.196.151.191:2051/rtp/239.45.3.131:5140$组播源
游戏风云,http://110.177.146.171:888/rtp/239.1.1.83:8083$组播源|1920x1080
游戏竞技,http://222.188.160.161:4022/rtp/239.49.1.71:6000$江苏电信组播源|1920x1080
海看电竞,http://182.32.160.32:9997/rtp/239.21.1.135:5002$山东电信组播源|1920x1080
海看电竞,http://122.4.30.168:8688/rtp/239.21.1.135:5002$山东电信组播源|1920x1080
海看电竞,http://113.120.46.90:8123/rtp/239.21.1.135:5002$山东电信组播源|1920x1080
电竞天堂,http://171.213.203.64:8088/rtp/239.93.1.135:5140$组播源|1920x1080
🎵｜音乐频道,#genre#
CCTV-15,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002181/index.m3u8$订阅源
CCTV-15,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=3$订阅源|1920x1080
CCTV-15,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226476/index.m3u8$订阅源
CCTV-15,http://58.57.21.166:9901/tsfile/live/0015_1.m3u8$订阅源
CCTV-15,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8$订阅源
CCTV-15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://58.57.21.166:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://121.24.98.232:8090/hls/23/index.m3u8$订阅源
CCTV-15,http://171.8.138.74:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
CCTV-15,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8$订阅源
CCTV-15,http://222.188.160.161:4022/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://220.192.2.145:8005/rtp/225.0.4.220:7980$重庆联通组播源|1920x1080
CCTV-15,http://123.145.24.146:8003/rtp/225.0.4.220:7980$重庆联通组播源|1920x1080
CCTV-15,http://27.11.251.221:8005/rtp/225.0.4.220:7980$重庆联通组播源|1920x1080
CCTV-15,http://125.80.154.251:8003/rtp/235.254.198.11:1320$重庆电信组播源|1920x1080
CCTV-15,http://182.32.160.32:9997/rtp/239.21.2.4:5002$山东电信组播源|1920x1080
CCTV-15,http://122.4.30.168:8688/rtp/239.21.2.4:5002$山东电信组播源|1920x1080
CCTV-15,http://113.120.46.90:8123/rtp/239.21.2.4:5002$山东电信组播源|1920x1080
CCTV-15,http://182.32.160.32:9997/rtp/239.21.1.16:5002$山东电信组播源|1920x1080
CCTV-15,http://122.4.30.168:8688/rtp/239.21.1.16:5002$山东电信组播源|1920x1080
风云音乐,http://222.188.160.161:4022/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://222.188.160.161:4022/rtp/239.49.1.68:6000$江苏电信组播源|1920x1080
音乐现场,http://125.80.154.251:8003/rtp/235.254.198.77:1584$重庆电信组播源|1920x1080
音乐现场,http://221.219.100.121:2323/rtp/239.3.1.70:4120$北京联通组播源|1920x1080
音乐现场,http://123.113.14.115:8012/rtp/239.3.1.70:4120$北京联通组播源|1920x1080
音乐现场,http://123.121.93.25:8686/rtp/239.3.1.70:4120$北京联通组播源|1920x1080
音乐现场,http://14.135.72.70:2222/rtp/239.121.4.178:9052$宁夏电信组播源
音乐现场,http://14.135.72.70:8888/rtp/239.121.4.178:9052$宁夏电信组播源|1920x1080
音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8$订阅源
音乐之声,http://125.80.154.251:8003/rtp/235.254.196.128:1306$重庆电信组播源|1920x1080
🏛｜经典剧场,#genre#
笑傲江湖,http://cfss.cc/cdn/hy/23865142.flv$订阅源
笑傲江湖,http://cfss.cc/cdn/hy/26355790.flv$订阅源
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8$订阅源
天龙八部,http://cfss.cc/cdn/hy/23903123.flv$订阅源
鹿鼎记,http://cfss.cc/cdn/hy/23865080.flv$订阅源
仙剑奇侠传,http://cfss.cc/cdn/yy/1382749903.flv$订阅源
封神榜,http://cfss.cc/cdn/hy/23749096.flv$订阅源
射雕英雄传,http://cfss.cc/cdn/hy/23824164.flv$订阅源
